customer_id,first_name,last_name,gender,customer_age,marital_status,education_level,employment_status,annual_income,credit_score,email,city,state,join_date
6390,Austin,Colon,FEMALE,68,D,Post Graduate,Retired,92922.0,368,gowens@example.org, East Dustin ,New Jersey,2002-08-24
6391,Joshua,Mitchell,male,53,,,,107532.0,458,margaretgarcia@example.net,Derrickport,Maryland,07-10-1970
6392,James,Russell,Other,66,Divorced,grad,Self-employed,29297.0,697,cle@example.org, West Jamesshire ,Tennessee,2006-12-28
6393,Mark,Crane,FEMALE,110,MARRIED,Doctorate,employed,41178.0,628,mark61@example.com,Randallfurt,Mississippi,2005/08/23
6394,Michelle,Hernandez,male,72,S,Doctorate,,69708.0,391,anthonythomas@example.net, Ericchester ,Michigan,2008-12-12
6395,Peter,Welch,Unknown,22,D,high school,self employed,103969.0,424,carol53@example.net,Freemantown,New Jersey,2014-09-18
6396,Seth,Combs,Male,67,S,Post Graduate,Retired,,619,brandonbrown@example.net,VASQUEZBOROUGH,Washington,1981-03-27
6397,Beth,Smith,F,68,Divorced,Post Graduate,self employed,134047.0,318,landryrobert@example.org,WEST SHERRY,West Virginia,31-01-2014
6398,Alan,Obrien,Male,23,D,,Unemployed,136398.0,452,qbernard@example.net,Nancyburgh,Arkansas,1995-05-08
6399,Jonathon,Morrison,,79,S,Doctorate,employed,53532.0,347,ocolon@example.org, Wellsmouth ,Delaware,14-01-2023
6400,William,Jackson,Male,74,Divorced,High School,self employed,178320.0,423,joshua86@example.com,Tonyaborough,Alaska,1996-10-04
6401,Melissa,Wright,,60,,High School,employed,116609.0,361,torresdenise@example.net,Lake Kimberly,Pennsylvania,11-05-2014
6402,Steven,Garcia,M,34,MARRIED,Doctorate,employed,76777.0,364,christopherward@example.org,North Kayleeside,North Carolina,2018/10/05
6403,William,Williams,FEMALE,60,D,,jobless,72220.0,613,ramseyjessica@example.org,NICHOLSVIEW,Arkansas,08-05-1982
6404,Rodney,Goodwin,F,46,Single,,Retired,62436.0,659,marypatton@example.org, Port Sharon ,Colorado,07-08-1981
6405,Ryan,Martin,Male,27,MARRIED,grad,Self-employed,164943.0,604,whiteerin@example.net,West Dustin,Tennessee,04-06-1991
6406,Joshua,Cowan,,58,single,Doctorate,Employed,48178.0,546,caitlinpena@example.net, South Amandaborough ,North Carolina,2025-09-29
6407,Donna,Hardin,Male,50,single,PhD,Unemployed,147381.0,450,mark46@example.com,Hernandezmouth,Mississippi,1981-12-19
6408,John,Chavez,male,21,D,Graduate,Retired,96497.0,305,bradley87@example.com, MARKVIEW ,Indiana,2022-09-24
6409,Sergio,Campbell,,47,S,Graduate,Self-employed,110431.0,596,angelarichards@example.org,South Jonathan,Delaware,16-10-2003
6410,Jennifer,Doyle,,29,single,high school,self employed,104142.0,430,teresa87@example.com,West Daniellemouth,New Mexico,2001-01-27
6411,Robert,Henson,Female,18,,,employed,27874.0,706,ernesthurley@example.net,Hunterfort,Arizona,07-04-1982
6412,Emily,Thompson,Female,73,,PG,Retired,32086.0,345,harrisdaniel@example.com,Jordanport,Wyoming,29-03-1982
6413,Donna,Cooke,F,70,S,Graduate,,149203.0,628,Andrea,East Scottfurt,Maryland,1977/07/29
6414,Joshua,Booker,Female,28,MARRIED,Doctorate,Employed,24226.0,744,katherine93@example.net,SOUTH JESSICAMOUTH,Minnesota,1999-06-07
6415,Cassandra,Jones,Unknown,31,S,Doctorate,Unemployed,137272.0,585,kaitlyn95@example.net,East Bethburgh,Missouri,2021-09-26
6416,Joanna,Guerra,Other,22,Single,High School,self employed,46817.0,752,harrischelsea@example.com,PEREZSTAD,Utah,10-05-1984
6417,John,Green,Other,77,Married,Post Graduate,Self-employed,158972.0,647,michelle50@example.com,Victorshire,West Virginia,1978-06-05
6418,Andrew,Scott,F,43,,High School,Retired,187423.0,499,simsanthony@example.com,Lake Jasonborough,New Jersey,19-08-1979
6419,Ashley,Martin,Other,67,,grad,Self-employed,112593.0,834,greenemary@example.net,Julieberg,Maine,1986-09-24
6420,Adam,Zhang,,20,Married,,self employed,,546,kylemckenzie@example.org, Caitlinmouth ,Vermont,07-12-2007
6421,Catherine,Graham,male,66,,high school,,161093.0,745,bedwards@example.com,Jenniferfurt,Florida,1998-01-07
6422,Danielle,Gould,F,22,Divorced,PhD,Self-employed,97142.0,414,pharvey@example.com,Debbiestad,Wyoming,2010/12/30
6423,Justin,Mcdonald,male,48,S,,Employed,40180.0,644,weaverthomas@example.net, Thompsonville ,Nebraska,1972-04-10
6424,Bethany,Collins,Female,51,MARRIED,PG,Self-employed,164950.0,544,anna77@example.com,Lake Ashley,West Virginia,1995-04-14
6425,Chad,Gonzalez,Male,63,,Doctorate,Retired,185708.0,400,deborahlozano@example.net,Walterborough,Michigan,1999-01-29
6426,Danielle,Harrington,Unknown,46,,High School,,196634.0,375,pattersonjessica@example.com,Bateshaven,Maryland,1983/07/13
6427,Dawn,Webb,F,30,Divorced,,jobless,182058.0,781,randy08@example.net,Bernardville,Idaho,1989/04/28
6428,Daniel,Riley,Other,64,single,high school,Unemployed,90891.0,846,csmith@example.net, East Brianton ,Utah,2012-04-22
6429,Christopher,Rivera,FEMALE,58,Single,Graduate,employed,161859.0,435,royjoshua@example.com,Johnsonview,Nebraska,1986-12-05
6430,Penny,Chapman,Female,29,D,PhD,,69138.0,723,stefanie30@example.org,RAYMONDMOUTH,Texas,2002-03-10
6431,Kimberly,Rodriguez,Other,73,S,High School,self employed,179404.0,506,douglasrobert@example.net, Douglasview ,Delaware,27-09-1997
6432,Heather,Gonzalez,Male,54,MARRIED,High School,Employed,55605.0,743,stevensonjason@example.net, Darrelltown ,Nebraska,22-05-1981
6433,Leah,Diaz,M,26,single,high school,Self-employed,50719.0,779,janice48@example.net,West James,Maine,1979/08/23
6434,Tammy,Newman,,80,MARRIED,,Employed,136195.0,571,valeriethompson@example.net,JOHNMOUTH,Indiana,1976-02-05
6435,Theresa,Lin,M,71,,Graduate,Retired,61697.0,414,justin85@example.org,North Lisafort,Virginia,2024-10-21
6436,John,Clark,Female,25,S,high school,Self-employed,35226.0,838,amy72@example.org,West Benjamin,Kansas,2011/07/22
6437,Todd,Johnson,M,69,MARRIED,PhD,jobless,151151.0,777,gina97@example.net, Port Clinton ,Arkansas,2010-10-06
6438,Allison,Kelley,Other,24,,Doctorate,jobless,49065.0,543,stefanieblankenship@example.org,Stevenborough,Nevada,1978-01-17
6439,Samuel,Jackson,F,22,single,Post Graduate,Employed,178353.0,490,brownraymond@example.net,PORT MARKCHESTER,Texas,07-11-1974
6440,Thomas,Gibson,Unknown,63,S,PhD,Unemployed,126589.0,829,tinadickson@example.com, WEST CHRISTINABOROUGH ,Montana,01-12-1977
6441,Karen,Ross,,50,S,High School,employed,119391.0,310,hjohnson@example.net,New Seanmouth,New Mexico,2007-11-17
6442,Jennifer,Nguyen,male,32,S,grad,jobless,150344.0,839,smithtaylor@example.com,South Danielleberg,Montana,2003-11-16
6443,Louis,Bradley,Unknown,58,Married,grad,employed,127919.0,532,berrybob@example.org,South Theresashire,Delaware,2009/07/16
6444,Brandon,Cannon,F,74,Married,Doctorate,,83329.0,788,dean40@example.org,Fredshire,Maryland,1999/09/26
6445,Sarah,Cameron,F,45,single,High School,Unemployed,171630.0,612,kdodson@example.org, JOHNMOUTH ,South Carolina,2011-01-12
6446,Robert,Campbell,F,65,Single,,,147706.0,601,ohall@example.org,Aliciaborough,Colorado,1996/08/03
6447,Jessica,Young,FEMALE,69,D,PG,self employed,,767,sgreen@example.com,New Nataliehaven,Pennsylvania,1980/02/18
6448,Brittany,Jones,F,38,D,Post Graduate,self employed,123883.0,767,joshuachung@example.net,JAMESVIEW,Rhode Island,2012-10-24
6449,Claire,Norman,male,39,D,Graduate,Employed,160557.0,618,cheryl28@example.org,New Michealshire,New York,1977-09-07
6450,Joyce,James,M,34,,PG,jobless,167492.0,732,ndecker@example.net,North Maria,Nevada,20-05-1990
6451,Pedro,Mcdonald,M,67,MARRIED,Graduate,,106366.0,522,wsingh@example.org,South Timport,Montana,1979-07-23
6452,Rhonda,Ford,Other,62,single,PG,employed,83190.0,524,warren28@example.com,Krauseport,North Dakota,18-08-1973
6453,Nicholas,Montoya,FEMALE,78,D,PhD,jobless,185333.0,824,nelsonnicole@example.com, Larsenstad ,Pennsylvania,1978/03/11
6454,Elizabeth,Wood,F,25,MARRIED,Graduate,jobless,119743.0,433,susan38@example.net,Castanedabury,Georgia,1983-02-15
6455,Christina,Perez,,49,MARRIED,high school,employed,66723.0,477,monique13@example.com,West Brendahaven,Utah,19-03-2021
6456,Sherry,Fisher,Other,78,Single,Graduate,employed,122919.0,779,shill@example.net,New Tamaraborough,Indiana,22-02-2016
6457,Christopher,Tate,Male,62,Married,Graduate,Employed,135529.0,572,rmoreno@example.net,Michaelchester,Montana,03-04-1977
6458,Joseph,Pugh,Unknown,69,,High School,jobless,91580.0,741,ccollins@example.net,Markport,Mississippi,2016-08-05
6459,Joseph,Clark,F,79,MARRIED,high school,employed,20958.0,599,allisonmichael@example.org,North Kevinside,Kansas,2024/02/17
6460,Natalie,Ross,male,79,S,Post Graduate,self employed,51672.0,531,Jeffery, SHAFFERBURGH ,Tennessee,2016-12-15
6461,April,Anderson,Unknown,50,Married,grad,self employed,175872.0,841,pcooper@example.com,NEW NINA,North Carolina,1977-02-28
6462,Frank,Buckley,Unknown,35,,Graduate,Retired,187104.0,439,kmoore@example.com,East Albertberg,Pennsylvania,2024-07-29
6463,Mario,Armstrong,Unknown,65,Divorced,Doctorate,Employed,41582.0,776,paulmartinez@example.com,West Patricia,Pennsylvania,01-04-1986
6464,Benjamin,Johnson,F,75,D,grad,jobless,66505.0,335,garzajustin@example.net, Port Denise ,North Dakota,1980/07/11
6465,Victoria,Scott,male,24,D,Graduate,Employed,45166.0,820,georgewhitaker@example.com, Michelleton ,Missouri,22-07-1988
6466,Samantha,Jennings,male,49,S,Post Graduate,,35770.0,386,kimberly05@example.com,Wellsland,Rhode Island,1981-09-30
6467,Tracy,Hernandez,F,42,Single,PG,Self-employed,140598.0,321,angelaarroyo@example.org,Weaverburgh,Louisiana,09-01-2006
6468,Nicholas,Daniels,F,73,Divorced,High School,jobless,154690.0,339,abrooks@example.com,New Amanda,Missouri,1990/02/26
6469,Rose,Harris,FEMALE,51,Single,high school,jobless,,697,amy79@example.org,Lake Veronica,Mississippi,1979/04/15
6470,Alexander,Ford,Other,31,Married,PG,,161030.0,599,greese@example.org,New Elizabethshire,Utah,2017-02-22
6471,Juan,Wiley,M,22,,PhD,jobless,95353.0,569,sydneycarr@example.net, Port Oliviaside ,Oklahoma,1995/08/17
6472,James,Solomon,M,46,Divorced,PhD,Retired,96008.0,316,kevinbenson@example.com,Rodriguezland,New Mexico,1992-11-03
6473,Monica,Thomas,F,57,S,PhD,Self-employed,121158.0,471,marymcdowell@example.net,Deckerville,Oregon,2013-06-13
6474,Samuel,Diaz,Unknown,79,Single,Graduate,self employed,,544,joel96@example.com,CHRISTOPHERCHESTER,Idaho,1997-12-17
6475,Maria,Anderson,Other,77,,High School,self employed,199268.0,412,edwardsdon@example.org,SULLIVANVIEW,Oklahoma,1996-11-12
6476,Mark,Lindsey,Unknown,53,S,,Employed,24040.0,577,clarkheather@example.org, Janicefurt ,Iowa,2017-11-07
6477,James,Kelly,Male,18,Divorced,Post Graduate,self employed,137352.0,649,hubbardsusan@example.com, Port Daniel ,West Virginia,1998-10-18
6478,Heather,Warner,M,76,Divorced,high school,Unemployed,99561.0,632,kellygalvan@example.org, North Virginiaburgh ,Nevada,2026-02-13
6479,Jeffery,Lawson,Other,67,,Post Graduate,Unemployed,,564,ywilliams@example.net,West Frankchester,Tennessee,13-01-1993
6480,Craig,Arnold,M,71,S,high school,jobless,141869.0,616,cameronkenneth@example.com, North Sherifurt ,Maryland,2013-04-02
6481,Sarah,Greene,Male,58,Divorced,Graduate,jobless,166748.0,357,bakermelissa@example.net,Jennashire,Mississippi,1980-02-12
6482,Brian,Newman,FEMALE,63,Married,PhD,jobless,158584.0,716,kylemurray@example.net,NORTH APRILTON,Nebraska,01-09-2017
6483,Evan,Hughes,F,43,,,employed,64747.0,323,amberbrown@example.net, West Jeff ,West Virginia,06-08-2015
6484,Tracy,Jones,Female,38,Married,PhD,,89838.0,364,Cindy, Port Pamelachester ,Kansas,1988/01/11
6485,Christina,Nelson,F,73,Divorced,PG,Employed,173832.0,473,michael17@example.org,Samanthaville,Nevada,12-10-1997
6486,Shannon,Thompson,Unknown,64,single,grad,jobless,103528.0,750,bgrant@example.org,Sethberg,Washington,2016/02/09
6487,Amy,Walker,Male,46,S,Post Graduate,Unemployed,87747.0,472,dylan22@example.com,South Garrettland,Minnesota,1981/08/26
6488,Cassidy,Nguyen,F,19,,Doctorate,,-8350.0,328,martinsilva@example.org,North Edwardfort,Hawaii,2012-10-10
6489,Michael,Foster,F,19,Single,PG,Employed,162945.0,392,johngreen@example.net,East Danafurt,Florida,2020/07/18
6490,Jeremy,Yu,Other,54,Single,Doctorate,Self-employed,166299.0,339,jamiefrancis@example.net,Allenview,Connecticut,1993-10-17
6491,Dawn,Morris,Male,51,Single,Graduate,Unemployed,192513.0,771,ndavidson@example.com, LAKE MEGANBURY ,Nebraska,2000-03-30
6492,Matthew,Mcgee,FEMALE,45,,grad,self employed,139769.0,419,edwardwade@example.com,Lake Michelle,Texas,1992/03/03
6493,Katrina,Adams,Male,45,,Graduate,employed,34694.0,330,elizabethbowen@example.com,NORTH JUSTIN,Michigan,04-06-1992
6494,Andrew,Leon,FEMALE,43,single,grad,Unemployed,84265.0,505,kathywyatt@example.com, Hillstad ,Hawaii,1989-12-25
6495,Perry,Carr,Unknown,60,S,High School,employed,48742.0,846,kimcook@example.org, RICHARDFORT ,Nevada,1999-07-22
6496,Matthew,Thompson,Male,30,Single,high school,Retired,131058.0,749,amy23@example.net,Andersonstad,Maine,2010-10-10
6497,Jennifer,Daugherty,Male,62,single,PG,,97964.0,847,mindyrussell@example.org,SOUTH LISAHAVEN,Pennsylvania,2005-05-19
6498,Kenneth,Harper,Male,62,Divorced,Doctorate,employed,102347.0,522,richardsongabrielle@example.org, WEST CASSANDRASTAD ,Nebraska,2016-07-25
6499,David,Kline,FEMALE,20,Divorced,PG,,176601.0,774,lambmelinda@example.org,Colemanview,Iowa,1979-03-24
6500,Justin,Ramsey,M,57,Divorced,Doctorate,Self-employed,175945.0,468,rhondaburgess@example.org, New Anthony ,Wyoming,04-02-1974
6501,James,Johnson,Female,47,,Doctorate,self employed,26142.0,311,mortoncorey@example.org,West Zachary,Wyoming,1987-03-17
6502,Adrian,Stout,FEMALE,41,Single,Post Graduate,Retired,135011.0,323,austinjohnson@example.net,Port Cindy,Alabama,28-01-2004
6503,Ana,Rojas,,75,S,PhD,self employed,43811.0,369,kristen59@example.org,East Robertville,Arizona,2008/03/24
6504,Alexis,Gregory,male,26,D,PG,jobless,187959.0,753,pricejacob@example.net,SANCHEZCHESTER,Alabama,1971-09-26
6505,Manuel,Roberts,FEMALE,64,MARRIED,High School,Retired,140189.0,494,morrissherry@example.net,JAREDFURT,Alabama,2000-12-20
6506,Robert,Hudson,F,32,Divorced,high school,Employed,120529.0,691,angelacrosby@example.org,North Jeffreyside,Oregon,1995/11/13
6507,Laura,Rodriguez,Male,43,,high school,Unemployed,,838,adavis@example.com,SCHMIDTHAVEN,Illinois,1973/11/21
6508,Carolyn,Bradley,Female,45,MARRIED,,Unemployed,24266.0,359,mosleysherry@example.net,Williamsmouth,Florida,17-10-1986
6509,John,Cook,M,54,,Graduate,,67558.0,539,msmith@example.com,Lake Joseph,Minnesota,1972-03-07
6510,Jody,Reyes,male,74,S,Post Graduate,Self-employed,,673,Peter,KIRBYSIDE,Montana,2013/08/24
6511,Laura,Hartman,,62,,PG,Employed,57936.0,585,jesseunderwood@example.com,Melvinborough,Oklahoma,2003-02-28
6512,Ryan,Martinez,F,41,Divorced,PG,jobless,104931.0,370,morganandrea@example.com, Brianchester ,Texas,1996-10-28
6513,Dawn,Lee,M,32,D,PG,Unemployed,171025.0,539,icole@example.org,PATRICKTOWN,New Jersey,1970-05-31
6514,James,Knight,Male,54,S,PG,,158297.0,344,mrobinson@example.net,LAKE SHELIATOWN,Indiana,29-06-1973
6515,Michael,Chandler,Female,27,S,grad,Self-employed,94553.0,659,qsoto@example.net,SOUTH JOSEPH,Indiana,24-09-1987
6516,Charles,Ramirez,F,35,,,jobless,55167.0,302,elizabeth02@example.net,EAST TAYLOR,Oklahoma,2006-09-10
6517,Kathryn,Meyer,Female,20,Married,high school,jobless,132048.0,301,deniseross@example.org,Port Jennifer,California,2003-04-09
6518,Cody,Sims,Other,55,MARRIED,Post Graduate,jobless,39837.0,748,sonya47@example.org,Lake Dianafort,Vermont,24-10-1982
6519,Abigail,Martin,Other,27,Married,Doctorate,employed,-8067.0,622,foleyregina@example.com,Dennisport,North Dakota,1997-05-07
6520,Andrew,Young,F,70,Divorced,Graduate,Retired,30120.0,358,robert16@example.org,WEST SHERYLTON,Virginia,2006-03-30
6521,Keith,Powell,FEMALE,41,Divorced,Post Graduate,Employed,26097.0,751,hesterbrian@example.org,GARCIATON,North Dakota,1996-11-19
6522,Sabrina,Scott,M,66,Divorced,High School,Unemployed,35066.0,603,cynthia20@example.org, South Jeffery ,West Virginia,1974/08/22
6523,Andrew,Bowers,Female,64,,grad,jobless,66149.0,348,tony07@example.org, South Elizabethhaven ,Nevada,2001-11-30
6524,Alicia,Huynh,F,71,Divorced,grad,self employed,198201.0,524,yharrell@example.net,West Alexisville,Pennsylvania,1979-07-14
6525,Katherine,Morris,male,21,D,High School,jobless,23270.0,750,jennifer90@example.net,West Timothytown,Delaware,1985-11-01
6526,David,Owens,Female,51,Divorced,grad,,80401.0,562,stephensjessica@example.com,Welchtown,Massachusetts,01-07-2017
6527,Kevin,Black,Other,27,MARRIED,grad,jobless,,418,antonio21@example.net,Claudiaside,Utah,2006-05-18
6528,James,Edwards,F,39,Single,grad,jobless,150552.0,819,masonmatthew@example.net, Allisonburgh ,Louisiana,1988-05-20
6529,Matthew,Mata,male,30,S,grad,Unemployed,164716.0,779,johnsonbelinda@example.com,Port Anthony,New York,2007-02-19
6530,Randall,Ward,M,25,,PG,Retired,73131.0,413,joshuatran@example.org,JAMIEBURY,New Jersey,21-11-1999
6531,Latoya,Riley,Male,45,single,PG,Employed,194322.0,314,kellyangela@example.org,North Patrick,Indiana,2005/03/18
6532,Ryan,Copeland,F,29,Married,PG,Unemployed,157314.0,346,sierra35@example.org, Brittanyport ,Arizona,2003/09/30
6533,Justin,Henderson,Other,47,MARRIED,Post Graduate,Unemployed,165438.0,458,brenda45@example.com,Hollytown,West Virginia,2018/07/05
6534,Eric,Paul,Unknown,74,single,Doctorate,Employed,46813.0,344,troyschroeder@example.net, MEGANSHIRE ,Arkansas,2024/05/11
6535,Mario,Callahan,,46,MARRIED,PG,employed,155730.0,659,walterbaker@example.com,Millerview,Oregon,05-03-1999
6536,Michael,Gray,male,32,MARRIED,Doctorate,Unemployed,130266.0,516,ibenton@example.com,Carterberg,New Mexico,07-06-2013
6537,Joy,Rodgers,male,29,D,High School,,86515.0,756,sethrodriguez@example.net,EAST PAMELAVIEW,Wisconsin,2024-10-22
6538,Jordan,Marshall,F,72,S,Post Graduate,jobless,127798.0,515,richard40@example.com,Lake Cody,Texas,13-09-2001
6539,Marco,Whitaker,F,61,Married,,Unemployed,36956.0,570,Andrea,MARTINEZVILLE,Maryland,2009-01-03
6540,Julie,Lee,male,41,S,high school,Unemployed,134463.0,428,cassandrajohnson@example.com, Ramseyside ,South Carolina,1970/07/03
6541,Thomas,Allen,Unknown,66,Married,PG,Self-employed,51401.0,823,gonzalezbrenda@example.org,Hernandezmouth,Washington,17-09-1987
6542,Phillip,Gregory,M,61,Divorced,Doctorate,Employed,191178.0,602,rachelgonzalez@example.org,North Kyle,Arkansas,1997-04-18
6543,Christian,Hughes,Female,23,Married,High School,Unemployed,127582.0,488,christina30@example.net, BARBARASTAD ,Kentucky,1991-07-26
6544,Ronald,Andrews,Male,72,,,jobless,,530,heaton@example.org,North Jenniferside,South Carolina,2013-11-20
6545,Chloe,Stanley,Other,47,Married,grad,Unemployed,125655.0,457,ojohnson@example.org,TROYSHIRE,South Dakota,2011/07/10
6546,Sean,Simon,Female,39,,,Unemployed,124342.0,501,gsullivan@example.net,Lake Randallshire,Oregon,2013/12/20
6547,Darin,Grant,Female,46,Single,Doctorate,Self-employed,160230.0,642,hvelazquez@example.net,North Jameston,Kansas,1989-09-23
6548,Jessica,Delgado,male,70,single,Post Graduate,,87255.0,622,marie68@example.net,Reynoldsstad,Virginia,2020/04/18
6549,Wendy,Dunn,Other,75,Divorced,Post Graduate,,175626.0,399,qtorres@example.org,North Sarahborough,Arkansas,2007/06/22
6550,Leonard,Gallegos,Female,53,S,PhD,Employed,37706.0,630,patriciayork@example.com, EAST WENDYVIEW ,Kansas,17-03-1972
6551,Tiffany,Mckay,M,29,,Doctorate,Unemployed,87069.0,755,llopez@example.net,Fosterfort,Rhode Island,1974-10-18
6552,Dennis,Brown,Female,24,Married,High School,Unemployed,181347.0,572,rosedonald@example.org,FOSTERMOUTH,Nebraska,1990-04-20
6553,Dorothy,Peterson,FEMALE,35,,High School,Self-employed,32145.0,759,morganheather@example.org, LAURAHAVEN ,Tennessee,1987-01-11
6554,William,Barker,Female,72,D,Graduate,jobless,119479.0,831,osanchez@example.org,Lisatown,Illinois,2005/08/18
