card_id,customer_id,card_type,card_network,card_number,account_open_date,credit_limit,available_credit,interest_rate,annual_fee,minimum_payment_due,card_status
7323,6013,Gold,Amex,4959094496221926,1982-03-10,3960,347,12.5,150.0,458,Active
7324,9826,GOLD,Amex,676112264004,2002-08-08,3199,150,12.5,150.0,43,active
7325,1898,Platinum,Mastercard,4962516108412973575,1998-08-17,17340,12634,,50.0,310,
7326,9113,silver,visa,4292269332403732,1981-08-31,16901,16022,18.99,50.0,320,active
7327,1584,silver,visa,30119706800044,2003-01-22,6280,1399,15.9,,67,
7328,2322,GOLD,Mastercard,30201735230573,1978-07-18,5240,881,18.99,99.0,229,Closed
7329,477,silver,visa,4299977286577229667,1994-08-30,12579,8749,,0.0,375,Closed
7330,7168,Silver,visa,2252596684688888,1989-08-18,13375,11570,18.99,0.0,61,
7331,8481,Silver,,3526246764623268,1995-11-03,17958,14604,,,72,Closed
7332,2217,,Mastercard,3575153464139183,2010-01-03,15725,14356,22.5,0.0,280,Closed
7333,6529,Gold,Mastercard,4816804635302590,1987-09-13,4055,73,22.5,0.0,387,Blocked
7334,6772,GOLD,,213122021557538,2000-06-30,17328,14393,18.99,150.0,317,Blocked
7335,4666,silver,,589052242130,1981-07-11,19887,18491,22.5,150.0,447,Closed
7336,6600,Silver,visa,3520573451344239,2018-11-25,11725,10635,18.99,50.0,290,active
7337,6425,Gold,Mastercard,3551468096943564,2013-06-08,8830,5395,,0.0,462,Blocked
7338,1202,Gold,Visa,3572486322314470,2020-02-09,12335,10071,15.9,50.0,272,
7339,2784,GOLD,Amex,2710459940298636,2005-10-19,9891,8379,12.5,99.0,363,Active
7340,2248,Platinum,Visa,675934833319,2007-06-25,5901,4864,18.99,0.0,366,Active
7341,5452,GOLD,Visa,3582386042233851,2005-06-09,15799,11038,22.5,,468,Closed
7342,9861,Silver,Visa,3524818891780195,2017-05-10,3342,2853,22.5,150.0,47,active
7343,9889,GOLD,visa,36106041643142,1973-07-24,4705,393,,,89,Active
7344,4901,Silver,Mastercard,4632210410323904,1983-03-22,4441,2595,12.5,0.0,398,Blocked
7345,5262,Silver,,4075898309311602,1976-04-20,6194,5982,18.99,0.0,90,
7346,9389,,visa,3588126755498760,2009-10-29,15879,14531,12.5,0.0,146,
7347,300,Platinum,Mastercard,3532040231481505,1981-09-21,16788,14013,18.99,150.0,93,Active
7348,10339,GOLD,Mastercard,30501873666557,2010-11-16,16322,15894,,150.0,300,active
7349,1994,Silver,Visa,213107719030716,1973-01-30,15950,15520,15.9,150.0,43,Active
7350,7419,,Amex,4790707267040216,2004-10-09,7171,2440,15.9,50.0,116,active
7351,2205,Platinum,visa,6567375310884158,1991-09-29,8198,5906,12.5,0.0,72,
7352,9200,silver,,675947305578,1979-06-06,19325,14348,,,390,Blocked
7353,5296,silver,Mastercard,377592305455629,1981-07-21,8073,7776,,0.0,121,
7354,5006,,Amex,5270458915998738,1973-11-15,14586,10298,12.5,150.0,465,Closed
7355,8349,Silver,Mastercard,344086936925118,1982-03-06,10434,9581,18.99,50.0,42,Active
7356,8508,Platinum,Mastercard,4108413028294555908,1980-10-25,14134,14085,12.5,99.0,368,active
7357,5213,Platinum,visa,180098767231257,1983-09-10,16413,15720,22.5,0.0,127,Closed
7358,1773,silver,,4006005381101,1992-10-05,9103,6683,12.5,99.0,408,Closed
7359,1223,Silver,,4222750635340,2012-01-20,13486,10573,22.5,50.0,376,Blocked
7360,9423,Silver,,6590432488409903,2004-03-23,19493,15707,18.99,,261,Closed
7361,74,Silver,,3546277066539304,2026-03-04,3156,2955,12.5,0.0,380,
7362,9375,Silver,Visa,503895254632,2014-06-29,-4108,-9056,12.5,50.0,317,
7363,3099,Gold,,377428786614477,1999-05-12,12438,11228,15.9,0.0,242,Active
7364,9545,GOLD,visa,3586588898999826,1978-10-09,12496,11456,22.5,,439,Closed
7365,8275,Platinum,,349299920807052,2018-08-13,19369,18811,18.99,,476,Active
7366,2221,Silver,visa,4054933095877063,1997-05-25,10171,9011,22.5,,75,Active
7367,1966,Silver,visa,2233449980666287,2016-07-12,18938,14471,12.5,,381,active
7368,10066,GOLD,Amex,4473634622604,1971-07-22,18149,16421,15.9,150.0,187,Blocked
7369,2258,Silver,Mastercard,30019114857471,1980-02-03,-11735,-13165,22.5,50.0,45,Closed
7370,8848,Silver,Visa,374413384065093,1990-07-23,10481,9969,18.99,150.0,407,Blocked
7371,1848,Gold,Amex,3543870840842953,2023-07-19,8410,7231,,150.0,395,active
7372,4971,,Visa,347936710886034,1975-06-01,-18664,-20655,15.9,150.0,482,
7373,4466,Gold,Visa,3559025621807367,2006-11-10,10098,5723,,150.0,209,
7374,10045,,visa,4918676687448209,2003-02-06,9251,8118,12.5,50.0,236,Active
7375,2717,Silver,visa,676236469539,1994-03-21,16774,12294,18.99,99.0,467,Blocked
7376,7667,Silver,Amex,180077505159913,1994-01-28,5682,1217,,99.0,150,
7377,2849,GOLD,Visa,2234593542430481,2012-06-27,14389,10205,,50.0,484,
7378,8818,Silver,,4303985322316,2003-05-03,5571,1948,15.9,50.0,359,Active
7379,3065,GOLD,Mastercard,578654682439,2015-05-15,2094,-248,18.99,,201,Closed
7380,4505,Platinum,Visa,4211083056248456,1996-10-04,6905,4773,,99.0,166,
7381,2194,GOLD,Amex,3503579924979809,1984-03-08,17067,13450,,99.0,499,Active
7382,5445,Platinum,Visa,378821038410760,1997-11-05,-10509,-13391,15.9,0.0,391,Blocked
7383,2083,GOLD,visa,379479885980978,1983-03-31,17981,17816,,150.0,179,
7384,8757,Platinum,,213127679268346,2022-06-13,12330,12074,15.9,0.0,447,active
7385,7098,Platinum,,3551740308894482,1983-04-26,17855,15199,15.9,0.0,228,
7386,6830,Silver,Mastercard,6574858334894593,2021-10-05,12041,9092,18.99,,51,Closed
7387,9823,Silver,,30394355225799,1990-08-18,4156,969,15.9,50.0,208,Closed
7388,5961,silver,visa,3577601678759277,1975-04-06,8257,4462,,99.0,107,Closed
7389,8282,Platinum,visa,4887580264121,1974-04-30,7652,3247,22.5,99.0,69,Active
7390,7982,GOLD,,2491618230804347,1993-08-28,10127,7614,18.99,99.0,41,Blocked
7391,9194,Silver,visa,3524943187952199,2016-11-15,18235,14365,12.5,50.0,154,Closed
7392,5240,Silver,Amex,4472516292122,1971-09-20,16316,11320,15.9,150.0,376,Blocked
7393,9481,Silver,Amex,676380554326,2008-12-14,12306,9370,,99.0,129,Active
7394,3526,silver,Visa,4549493027484333,2010-09-25,12405,8644,18.99,99.0,49,
7395,1590,GOLD,visa,3554755708121663,2024-01-27,5349,3461,22.5,99.0,70,Closed
7396,4465,silver,Visa,38550545800765,2011-11-20,3280,-1213,22.5,0.0,203,Blocked
7397,10375,silver,Amex,4824556949764788,2002-11-24,7068,3486,18.99,0.0,75,Blocked
7398,6188,silver,visa,675912006896,1974-05-10,15576,11650,12.5,150.0,65,Closed
7399,1696,,Amex,3585171353938547,1976-04-06,5541,3782,,,164,Active
7400,7169,GOLD,Mastercard,503896723999,2000-12-28,17709,16190,22.5,150.0,448,Active
7401,655,Silver,Mastercard,345118421483367,2023-04-22,13796,9297,12.5,150.0,403,active
7402,10231,Platinum,visa,4449647881569,1979-06-23,13891,10123,,,35,
7403,6304,silver,Amex,36294658277188,1996-02-12,10591,7730,15.9,50.0,297,active
7404,4467,,Visa,4333339826823272,2004-11-17,12939,10577,22.5,150.0,126,
7405,2016,GOLD,Visa,4449684354529564,2022-10-27,17805,17316,15.9,0.0,51,active
7406,4446,,visa,213169952899538,2021-07-13,4004,677,,,152,active
7407,674,GOLD,Amex,4660279203632587904,1974-08-23,16684,11707,12.5,99.0,181,active
7408,1508,GOLD,visa,4095081647905064,1976-07-05,16988,14804,18.99,0.0,82,Active
7409,3996,Silver,,3556385401345472,2001-04-22,15415,13390,12.5,150.0,302,Blocked
7410,8696,Silver,visa,3533470979870552,1993-01-11,17601,13752,,,95,Closed
7411,2401,Silver,Visa,503876932032,1981-08-29,16773,16126,18.99,150.0,465,active
7412,8008,silver,,6011662216056433,1990-12-05,4819,4623,,,73,Active
7413,5615,silver,,30117765672288,1993-08-25,13384,13240,12.5,150.0,463,Closed
7414,2789,Platinum,Amex,4277553043285918182,1987-06-22,7718,6521,12.5,,36,Blocked
7415,5582,silver,,2277466010431349,2007-04-03,18163,15443,22.5,0.0,359,Closed
7416,2935,Platinum,visa,574435464957,1970-02-04,9182,4355,,50.0,382,Active
7417,828,silver,Amex,4435714062625200,2006-11-09,10250,9436,22.5,0.0,44,Blocked
7418,5416,GOLD,Visa,4463440490569,1993-09-25,3906,-143,18.99,0.0,472,active
7419,6147,silver,Visa,6011790287169718,1973-05-16,17257,16930,15.9,150.0,135,Closed
7420,2315,Silver,Visa,4094581184590403083,1973-09-04,3230,2430,22.5,,403,Active
7421,5160,Silver,Visa,3596687167486628,1972-08-05,9548,5719,,,422,
7422,9949,Gold,visa,3550560803081083,2013-05-07,14700,13204,18.99,,437,Closed
7423,5424,GOLD,Amex,3578794114374741,2003-03-24,7088,6702,12.5,0.0,416,Blocked
7424,2157,Gold,Mastercard,3518260785807479,2023-11-29,5427,2995,15.9,0.0,385,Active
7425,4694,Gold,Mastercard,6573176819030604,1979-07-05,10347,5923,18.99,99.0,229,active
7426,2895,silver,Amex,4583780815004026546,2005-02-25,18241,16004,18.99,50.0,483,Blocked
7427,3747,Platinum,,630414704704,1989-12-16,9492,5734,18.99,150.0,286,active
7428,9529,GOLD,Mastercard,4129168291940362,2005-12-21,2519,-1738,12.5,0.0,451,
7429,8809,GOLD,Amex,4719779158238988097,2025-02-04,17755,17062,12.5,0.0,218,Blocked
7430,7819,silver,Amex,2241783830096950,1981-07-12,4722,2239,12.5,50.0,434,Active
7431,4397,Platinum,Mastercard,4200067776920288963,1975-11-30,15178,10631,,150.0,453,
7432,5815,Gold,Amex,4362099813990,1988-05-24,7015,2800,22.5,50.0,312,Blocked
7433,10317,Silver,visa,30213392460765,1986-06-08,6141,3796,15.9,0.0,252,active
7434,7797,,Amex,6585207727417827,1985-01-06,9873,5331,22.5,150.0,170,active
7435,7468,Gold,,3563469980426035,1987-07-06,13464,11610,18.99,50.0,80,Active
7436,924,GOLD,,38451681013927,1970-05-22,15392,14579,15.9,99.0,411,
7437,7478,Silver,Mastercard,3582442983395967,1994-08-14,6945,4599,22.5,99.0,31,active
7438,6865,Platinum,Visa,213104573302976,1982-06-04,15975,12248,,50.0,494,Active
7439,6310,silver,,30557547716475,1976-05-16,13907,9224,15.9,99.0,163,Active
7440,4427,silver,visa,30340930681410,1998-08-26,2815,-470,15.9,99.0,356,active
7441,9683,silver,Amex,3566204016743005,2009-05-16,19871,17519,,99.0,380,Active
7442,3141,Gold,visa,3579877396855724,1977-03-26,17056,22056,22.5,,173,active
7443,3632,,Amex,4351275317413,2021-09-15,13152,10475,12.5,99.0,118,active
7444,4161,GOLD,,4401722101708562391,2009-07-15,14043,10407,,,369,Active
7445,8397,,Mastercard,180055366540074,1989-08-19,5695,1209,22.5,,173,Closed
7446,1442,Silver,Mastercard,4865758934306480,2013-07-26,14559,13961,12.5,150.0,188,active
7447,6500,Silver,visa,38954302608561,1978-09-17,17789,13944,,,169,Active
7448,5691,,Mastercard,370427620431400,1991-05-10,10112,9059,12.5,0.0,249,active
7449,2443,Silver,,3507778651268727,2010-12-27,2468,2126,12.5,0.0,328,Active
7450,9080,,visa,4174000947848331,2023-03-07,7547,5189,,150.0,386,Closed
7451,7171,Gold,visa,4539447179501296939,1978-05-17,17100,13490,22.5,99.0,224,Active
7452,4288,Platinum,Visa,3571466016258341,1974-05-28,15149,11385,18.99,50.0,14,Closed
7453,188,Platinum,visa,4175102858514107139,1978-06-23,8780,6450,22.5,99.0,381,Active
7454,1177,Platinum,Visa,3530014990858551,1976-02-26,11082,8303,,99.0,323,Active
7455,6102,Gold,Amex,4986039673993836,2004-04-24,14453,9899,,0.0,92,Closed
7456,9046,Silver,visa,4007369088097639182,2015-04-23,14004,11960,12.5,,156,Active
7457,4594,Platinum,visa,3577801174505246,2023-09-22,10687,8998,15.9,0.0,53,
7458,2731,Silver,,3539905063957314,2003-05-12,3948,2126,18.99,99.0,439,active
7459,2397,,,3551906838422843,2024-03-05,4053,3034,18.99,0.0,242,Blocked
7460,1646,Silver,Mastercard,4734793865658186298,2025-02-02,8970,5354,15.9,,189,Active
7461,2081,Silver,visa,3520920216881361,2025-06-21,4233,-336,12.5,99.0,87,Blocked
7462,5187,Gold,Visa,3588588578718387,2022-10-19,2166,-1779,,,475,active
7463,103,Silver,Mastercard,6589401844581054,1970-12-25,8623,5469,12.5,150.0,202,
7464,1567,Gold,Amex,4732766051251604,2010-01-04,10846,10842,12.5,0.0,458,Closed
7465,10378,Gold,Visa,4127514839627676,1988-12-30,4359,2733,12.5,,462,Active
7466,10493,silver,Mastercard,372879944524690,1979-12-13,7727,5256,,0.0,423,
7467,4761,GOLD,Amex,2270448704905322,1991-05-12,6871,6416,22.5,,417,Active
7468,4493,silver,visa,587816644088,1970-12-08,9392,5475,12.5,99.0,444,
7469,5499,GOLD,Visa,4159504125031577,1976-02-22,15291,13399,22.5,50.0,382,
7470,5409,GOLD,Visa,30564673461751,2019-11-30,6965,6516,12.5,150.0,298,active
7471,9603,GOLD,Visa,4728411869060858399,2018-03-18,2366,-1724,12.5,,220,
7472,2447,Silver,visa,3529543917841079,2004-06-01,19937,19077,,50.0,176,Blocked
7473,3191,silver,Visa,4289125095209322465,2019-01-30,11821,10819,12.5,50.0,252,
7474,9189,,Amex,30358900183639,2013-02-15,9997,9410,18.99,99.0,235,active
7475,6347,,,213186547831552,1999-06-23,2422,7422,12.5,0.0,205,active
7476,363,Gold,Visa,2236496159340654,2017-01-19,19828,16860,12.5,0.0,381,active
7477,4368,silver,Visa,4957359288371268,1972-02-07,18960,14799,15.9,0.0,75,Closed
7478,10445,,visa,4933661766961703,2007-04-19,3784,1306,12.5,50.0,499,active
7479,3377,Gold,Amex,3581705619533024,1994-04-09,12929,12489,,150.0,496,Closed
7480,2618,Silver,,5412949945474202,1981-06-13,15851,12500,22.5,99.0,414,Blocked
7481,4415,Silver,Amex,4078457045633493,2004-06-24,14358,11357,15.9,150.0,61,active
7482,4194,Platinum,Visa,4975087881347116,1975-09-06,16369,13528,22.5,99.0,368,Closed
7483,4452,silver,Amex,30572484993714,2022-11-14,15145,13973,,99.0,43,Closed
7484,5539,Gold,visa,4981094511463,2020-12-23,7116,5843,22.5,,489,Active
7485,3955,GOLD,Visa,6011259604106423,1995-01-25,15063,11646,12.5,50.0,309,Active
7486,8752,silver,visa,501823123754,1996-04-23,2375,-2585,15.9,0.0,222,active
7487,5997,Gold,visa,3576561211633317,2013-02-14,19677,18090,,50.0,221,Closed
7488,6025,Silver,visa,2720421768704879,1975-09-12,15795,13908,22.5,50.0,237,Active
7489,8966,GOLD,Mastercard,4032806436068,1986-09-26,15236,10337,,0.0,347,
7490,7652,Gold,visa,3510054619864451,1992-02-22,2866,-682,22.5,150.0,435,Active
7491,9556,,,6583129183763332,1986-12-04,15304,13238,22.5,99.0,161,Blocked
7492,2735,,Visa,4253331795695860,1987-07-23,17359,15726,22.5,50.0,195,active
7493,4647,Platinum,Amex,5288347475523160,1984-02-22,3972,1981,22.5,150.0,110,Closed
7494,1053,Platinum,,213104084631046,1993-07-15,7064,4472,15.9,150.0,107,Blocked
7495,1572,GOLD,Mastercard,4634425475347143904,1994-09-28,17366,16484,15.9,50.0,249,
7496,8895,Silver,Mastercard,676156937234,2000-05-27,12048,8553,,50.0,179,
7497,1677,GOLD,,3586629439313752,2010-01-09,19471,19133,18.99,50.0,380,Closed
7498,4132,Platinum,Amex,3580588430178687,1995-03-14,3252,-490,,0.0,391,
7499,6828,Gold,visa,6529601491349308,1970-04-24,2626,1034,22.5,99.0,211,Blocked
7500,2907,GOLD,visa,346291738918885,2013-11-17,2160,-2425,15.9,150.0,17,Active
7501,688,silver,,676161790172,2019-11-03,11747,8475,,50.0,187,active
7502,2902,Gold,Mastercard,4811815946645589,1970-07-21,5253,822,18.99,,193,Active
7503,9959,Silver,Visa,4633404047924,2009-09-21,12139,9794,22.5,0.0,434,Active
7504,8667,Silver,,3583458211728364,1992-07-16,7986,6367,22.5,50.0,226,Blocked
7505,8987,Silver,visa,4343717920596860,2023-07-17,3940,2153,15.9,50.0,357,
7506,7218,silver,visa,4379413783349541,1985-11-20,6442,11442,22.5,99.0,54,Blocked
7507,5572,Gold,Mastercard,4084047533793982,2010-06-16,19863,15384,15.9,,368,
7508,3231,Silver,,4554205390253877,1984-06-04,12528,9168,18.99,99.0,281,
7509,2289,GOLD,visa,4145666838825,2008-10-24,3229,972,12.5,99.0,401,active
7510,10123,GOLD,,4107338671609731,2013-05-14,17090,15194,18.99,150.0,76,
7511,1388,silver,,4124322101050,2003-02-13,7303,6244,22.5,50.0,41,Active
7512,444,Silver,visa,38020502492253,1993-05-02,13550,8694,12.5,99.0,70,active
7513,6145,,visa,4923333686265738,2020-02-29,9207,5181,,50.0,260,Closed
7514,2517,Gold,Amex,6579655004841226,1984-03-19,13165,9602,22.5,50.0,289,active
7515,5250,Platinum,Visa,3527028563325082,2003-01-01,7930,7404,15.9,99.0,423,Active
7516,2000,Silver,Visa,4880655735034,2013-07-13,3719,1726,18.99,99.0,204,Blocked
7517,5082,GOLD,Mastercard,6011130036024742,2012-01-12,13801,11570,15.9,150.0,423,Active
7518,946,GOLD,visa,630450396621,1980-02-01,17618,14840,12.5,50.0,108,active
7519,1174,Gold,Amex,4936836593218702,1997-01-27,17145,15023,18.99,150.0,220,Blocked
7520,10202,Gold,Amex,6599518453083557,1972-10-18,17836,15134,22.5,150.0,71,Blocked
7521,2545,GOLD,Mastercard,4492578987439728,1978-04-22,12626,7971,18.99,,230,Blocked
7522,5860,,visa,675916779464,2019-01-04,8242,5494,12.5,99.0,407,Closed
7523,2634,Silver,Mastercard,501866898783,1978-09-12,6740,3062,,0.0,100,Active
7524,8077,silver,Mastercard,3510531124429680,1992-08-25,15010,20010,,99.0,161,Active
7525,8457,silver,Mastercard,180004494059185,1973-02-05,13058,10196,18.99,0.0,399,active
7526,8216,Gold,Amex,2291228602685373,2002-10-07,3280,2275,,150.0,105,Blocked
7527,3832,,,6011307144008847,1996-09-13,8907,6218,15.9,99.0,12,Blocked
7528,30,,Visa,3587199559683904,1997-06-18,16760,16553,,150.0,159,
7529,9057,,visa,502041017463,2020-06-24,19020,14649,18.99,150.0,359,
7530,927,GOLD,,180061344460914,1981-10-28,11245,7524,15.9,150.0,59,Blocked
7531,8781,GOLD,visa,3529059116148190,1998-12-20,3213,-369,22.5,99.0,469,Blocked
7532,2053,GOLD,visa,341597503119540,2002-05-31,19139,17282,22.5,50.0,232,active
7533,8839,Silver,,4737206908025,2023-04-19,17357,15440,12.5,0.0,107,active
7534,8211,silver,Amex,4026939036952212281,1974-08-15,9379,5639,22.5,50.0,14,Closed
7535,5054,,Amex,3575407006981928,1971-02-09,15922,12630,,,158,active
7536,7470,GOLD,Amex,6011498817757644,1994-12-24,-16504,-18971,,99.0,52,Active
7537,7641,,Amex,4042239500422247,1978-04-30,2684,-1749,,150.0,345,Closed
7538,4204,silver,Visa,3529031385416665,1990-08-20,9752,5652,15.9,99.0,295,active
7539,3191,silver,visa,3541012347124203,1979-12-27,5278,2915,22.5,99.0,143,active
7540,1729,Gold,Mastercard,4040518742541,1990-08-26,15891,13594,12.5,99.0,194,
7541,1724,Gold,Visa,4682518820906533,2010-07-01,14055,12809,22.5,0.0,112,Closed
7542,5102,silver,,38327739555160,2013-09-18,18494,17597,18.99,150.0,301,
7543,4377,silver,Amex,4710327851315781197,2003-02-02,16529,16529,12.5,,121,Blocked
7544,491,Platinum,Mastercard,3572058436917090,1972-07-07,15852,13064,,150.0,313,Blocked
7545,152,,Visa,4054089264214586,1976-01-15,4814,3798,15.9,99.0,117,Active
7546,692,Platinum,,4568092209323743,1981-10-02,19023,24023,15.9,,361,active
7547,10257,GOLD,visa,30153876737025,1987-12-22,10289,8255,22.5,0.0,393,Active
7548,1412,Silver,Mastercard,4681768573391554,2007-10-22,3210,-1710,22.5,50.0,334,Active
7549,4433,Gold,Amex,343136925161034,1981-11-21,16685,15578,22.5,50.0,500,
7550,8548,Platinum,Amex,4766711392813,1984-06-18,14053,10741,12.5,99.0,21,
7551,9708,Platinum,Amex,3594368579865004,1981-02-01,7918,5455,22.5,99.0,327,Closed
7552,911,,Amex,4463158962304,1984-01-06,13502,18502,12.5,0.0,230,Closed
7553,4014,silver,Mastercard,4661547050006351738,2001-09-29,17311,13309,12.5,150.0,420,
7554,8325,GOLD,Mastercard,4416907698066,1998-06-10,14736,14649,,,401,Active
7555,8514,Gold,visa,675942294561,2011-08-02,12777,11737,15.9,50.0,92,active
7556,6318,Gold,visa,3593809974757875,2000-02-09,-14859,-18983,22.5,50.0,109,Closed
7557,3012,Gold,Mastercard,3564432612870730,1971-08-14,8461,3504,12.5,99.0,232,Closed
7558,3391,GOLD,Mastercard,343678811606911,2024-08-09,2151,-1842,,50.0,186,Blocked
7559,5420,Platinum,Amex,3595376577685026,1971-12-28,11974,11321,18.99,0.0,96,Closed
7560,3060,,Mastercard,4469294198190,2016-10-13,11087,7054,12.5,,15,active
7561,1696,Platinum,visa,4621358430619521,1987-07-21,12080,7439,,0.0,274,Closed
7562,10144,silver,,3556261374917771,1977-05-24,17847,14482,18.99,0.0,396,Blocked
7563,7219,Platinum,Visa,30180398105985,2015-04-27,13330,10585,22.5,150.0,118,
7564,3228,GOLD,Mastercard,4733340245671,1993-01-20,2106,1590,,0.0,348,active
7565,5059,GOLD,visa,180001259993632,1971-04-09,4993,229,18.99,150.0,143,active
7566,3647,silver,,30372784321322,1994-04-19,3288,1577,,,399,
7567,6586,,Mastercard,3577421570844477,2023-01-06,19735,19568,12.5,150.0,12,
7568,10189,,Mastercard,503872679959,2011-02-28,18452,14044,15.9,0.0,468,active
7569,4145,GOLD,Mastercard,2547452664903589,2022-02-15,17683,14363,12.5,99.0,356,Active
7570,5714,GOLD,Amex,3582203486240005,1990-09-26,2626,1683,,0.0,402,Blocked
7571,888,GOLD,visa,4482874802849433311,2000-06-13,19125,18941,18.99,99.0,419,active
7572,4285,Gold,Mastercard,4018007914934366,1974-10-01,7057,2192,,,494,active
7573,5487,Silver,visa,3527712482746995,2008-05-20,15388,14536,,0.0,377,Blocked
7574,3303,Silver,Amex,676204805110,2021-01-16,6464,5334,12.5,50.0,76,
7575,7645,Silver,visa,180088722314082,2017-08-07,16064,15465,15.9,150.0,325,Closed
7576,37,silver,visa,36753286925781,1979-02-18,11655,9199,12.5,150.0,33,
7577,1286,Gold,Mastercard,38477656963135,2014-08-25,13369,9731,15.9,,130,Active
7578,639,,,4406215445364058,1970-06-07,7017,3596,22.5,,462,Closed
7579,2733,silver,Mastercard,4105023686663,1996-05-17,10639,8142,,0.0,48,Blocked
7580,9932,silver,Amex,4685853786131447,1995-08-31,4869,4557,18.99,50.0,403,active
7581,660,Silver,Mastercard,6502303764517361,2024-12-23,11793,11590,12.5,0.0,181,
7582,4570,Silver,Visa,213197440204607,1980-06-17,6912,5455,22.5,99.0,353,Active
